id_cliente,segmento_comprador,pais,ciudad
CUST02290,Primera vez,Colombia,Bogotá
CUST02291,Inversionista,Colombia,Bogotá
CUST02292,Primera vez,Mexico,Ciudad de México
CUST02293,Primera vez,Mexico,Ciudad de México
CUST02294,Primera vez,Mexico,Ciudad de México
CUST02295,Primera vez,Colombia,Bogotá
CUST02296,Primera vez,Mexico,Ciudad de México
CUST02297,Primera vez,Colombia,Bogotá
CUST02298,Primera vez,Mexico,Ciudad de México
CUST02299,Primera vez,Mexico,Ciudad de México
CUST02300,Primera vez,Colombia,Bogotá
CUST02301,Inversionista,Colombia,Bogotá
CUST02302,Inversionista,Colombia,Bogotá
CUST02303,Primera vez,Colombia,Bogotá
CUST02304,Primera vez,Mexico,Ciudad de México
CUST02305,Alto patrimonio,Colombia,Bogotá
CUST02306,Primera vez,Colombia,Bogotá
CUST02307,Primera vez,Colombia,Bogotá
CUST02308,Inversionista,Mexico,Ciudad de México
CUST02309,Primera vez,Mexico,Ciudad de México
CUST02310,Primera vez,Colombia,Bogotá
CUST02311,Primera vez,Colombia,Bogotá
CUST02312,Alto patrimonio,Mexico,Ciudad de México
CUST02313,Primera vez,Mexico,Ciudad de México
CUST02314,Inversionista,Colombia,Bogotá
CUST02315,Alto patrimonio,Colombia,Bogotá
CUST02316,Primera vez,Colombia,Bogotá
CUST02317,Primera vez,Colombia,Bogotá
CUST02318,Primera vez,Mexico,Ciudad de México
CUST02319,Primera vez,Mexico,Ciudad de México
CUST02320,Primera vez,Colombia,Bogotá
CUST02321,Alto patrimonio,Mexico,Ciudad de México
CUST02322,Inversionista,Colombia,Bogotá
CUST02323,Inversionista,Mexico,Ciudad de México
CUST02324,Primera vez,Mexico,Ciudad de México
CUST02325,Inversionista,Colombia,Bogotá
CUST02326,Alto patrimonio,Colombia,Bogotá
CUST02327,Inversionista,Mexico,Ciudad de México
CUST02328,Primera vez,Colombia,Bogotá
CUST02329,Inversionista,Colombia,Bogotá
CUST02330,Primera vez,Mexico,Ciudad de México
CUST02331,Primera vez,Mexico,Ciudad de México
CUST02332,Primera vez,Colombia,Bogotá
CUST02333,Inversionista,Mexico,Ciudad de México
CUST02334,Inversionista,Colombia,Bogotá
CUST02335,Primera vez,Mexico,Ciudad de México
CUST02336,Primera vez,Mexico,Ciudad de México
CUST02337,Primera vez,Mexico,Ciudad de México
CUST02338,Primera vez,Colombia,Bogotá
CUST02339,Primera vez,Mexico,Ciudad de México
CUST02340,Primera vez,Mexico,Ciudad de México
CUST02341,Inversionista,Colombia,Bogotá
CUST02342,Primera vez,Colombia,Bogotá
CUST02343,Primera vez,Colombia,Bogotá
CUST02344,Primera vez,Colombia,Bogotá
CUST02345,Alto patrimonio,Mexico,Ciudad de México
CUST02346,Inversionista,Colombia,Bogotá
CUST02347,Inversionista,Colombia,Bogotá
CUST02348,Primera vez,Mexico,Ciudad de México
CUST02349,Inversionista,Colombia,Bogotá
CUST02350,Primera vez,Colombia,Bogotá
CUST02351,Inversionista,Colombia,Bogotá
CUST02352,Alto patrimonio,Mexico,Ciudad de México
CUST02353,Inversionista,Mexico,Ciudad de México
CUST02354,Alto patrimonio,Mexico,Ciudad de México
CUST02355,Inversionista,Colombia,Bogotá
CUST02356,Primera vez,Mexico,Ciudad de México
CUST02357,Alto patrimonio,Colombia,Bogotá
CUST02358,Primera vez,Colombia,Bogotá
CUST02359,Primera vez,Colombia,Bogotá
CUST02360,Primera vez,Mexico,Ciudad de México
CUST02361,Primera vez,Colombia,Bogotá
CUST02362,Primera vez,Colombia,Bogotá
CUST02363,Primera vez,Colombia,Bogotá
CUST02364,Primera vez,Colombia,Bogotá
CUST02365,Inversionista,Mexico,Ciudad de México
CUST02366,Primera vez,Colombia,Bogotá
CUST02367,Primera vez,Mexico,Ciudad de México
CUST02368,Inversionista,Colombia,Bogotá
CUST02369,Primera vez,Mexico,Ciudad de México
CUST02370,Inversionista,Mexico,Ciudad de México
CUST02371,Inversionista,Colombia,Bogotá
CUST02372,Inversionista,Colombia,Bogotá
CUST02373,Inversionista,Mexico,Ciudad de México
CUST02374,Primera vez,Mexico,Ciudad de México
CUST02375,Inversionista,Colombia,Bogotá
CUST02376,Primera vez,Colombia,Bogotá
CUST02377,Primera vez,Mexico,Ciudad de México
CUST02378,Inversionista,Mexico,Ciudad de México
CUST02379,Primera vez,Colombia,Bogotá
CUST02380,Inversionista,Colombia,Bogotá
CUST02381,Inversionista,Colombia,Bogotá
CUST02382,Alto patrimonio,Mexico,Ciudad de México
CUST02383,Alto patrimonio,Colombia,Bogotá
CUST02384,Primera vez,Mexico,Ciudad de México
CUST02385,Primera vez,Colombia,Bogotá
CUST02386,Inversionista,Colombia,Bogotá
CUST02387,Primera vez,Mexico,Ciudad de México
CUST02388,Inversionista,Mexico,Ciudad de México
CUST02389,Inversionista,Mexico,Ciudad de México
CUST02390,Inversionista,Colombia,Bogotá
CUST02391,Primera vez,Mexico,Ciudad de México
CUST02392,Primera vez,Mexico,Ciudad de México
CUST02393,Primera vez,Colombia,Bogotá
CUST02394,Primera vez,Colombia,Bogotá
CUST02395,Alto patrimonio,Colombia,Bogotá
CUST02396,Primera vez,Colombia,Bogotá
CUST02397,Primera vez,Mexico,Ciudad de México
CUST02398,Primera vez,Colombia,Bogotá
CUST02399,Inversionista,Mexico,Ciudad de México
CUST02400,Inversionista,Mexico,Ciudad de México
CUST02401,Primera vez,Mexico,Ciudad de México
CUST02402,Primera vez,Mexico,Ciudad de México
CUST02403,Primera vez,Colombia,Bogotá
CUST02404,Primera vez,Colombia,Bogotá
CUST02405,Inversionista,Colombia,Bogotá
CUST02406,Inversionista,Mexico,Ciudad de México
CUST02407,Primera vez,Colombia,Bogotá
CUST02408,Primera vez,Mexico,Ciudad de México
CUST02409,Alto patrimonio,Colombia,Bogotá
CUST02410,Primera vez,Colombia,Bogotá
CUST02411,Inversionista,Colombia,Bogotá
CUST02412,Primera vez,Mexico,Ciudad de México
CUST02413,Primera vez,Mexico,Ciudad de México
CUST02414,Primera vez,Colombia,Bogotá
CUST02415,Primera vez,Colombia,Bogotá
CUST02416,Alto patrimonio,Colombia,Bogotá
CUST02417,Primera vez,Mexico,Ciudad de México
CUST02418,Primera vez,Mexico,Ciudad de México
CUST02419,Primera vez,Colombia,Bogotá
CUST02420,Primera vez,Mexico,Ciudad de México
CUST02421,Primera vez,Colombia,Bogotá
CUST02422,Primera vez,Mexico,Ciudad de México
CUST02423,Inversionista,Colombia,Bogotá
CUST02424,Primera vez,Mexico,Ciudad de México
CUST02425,Primera vez,Colombia,Bogotá
CUST02426,Alto patrimonio,Mexico,Ciudad de México
CUST02427,Primera vez,Mexico,Ciudad de México
CUST02428,Alto patrimonio,Mexico,Ciudad de México
CUST02429,Primera vez,Mexico,Ciudad de México
CUST02430,Alto patrimonio,Mexico,Ciudad de México
CUST02431,Inversionista,Colombia,Bogotá
CUST02432,Inversionista,Colombia,Bogotá
CUST02433,Alto patrimonio,Colombia,Bogotá
CUST02434,Primera vez,Mexico,Ciudad de México
CUST02435,Alto patrimonio,Colombia,Bogotá
CUST02436,Primera vez,Mexico,Ciudad de México
CUST02437,Primera vez,Mexico,Ciudad de México
CUST02438,Primera vez,Colombia,Bogotá
CUST02439,Primera vez,Colombia,Bogotá
CUST02440,Primera vez,Colombia,Bogotá
CUST02441,Inversionista,Colombia,Bogotá
CUST02442,Primera vez,Colombia,Bogotá
CUST02443,Inversionista,Colombia,Bogotá
CUST02444,Inversionista,Mexico,Ciudad de México
CUST02445,Primera vez,Mexico,Ciudad de México
CUST02446,Primera vez,Colombia,Bogotá
CUST02447,Primera vez,Colombia,Bogotá
CUST02448,Primera vez,Colombia,Bogotá
CUST02449,Primera vez,Mexico,Ciudad de México
CUST02450,Primera vez,Mexico,Ciudad de México
CUST02451,Primera vez,Colombia,Bogotá
CUST02452,Alto patrimonio,Colombia,Bogotá
CUST02453,Inversionista,Mexico,Ciudad de México
CUST02454,Primera vez,Mexico,Ciudad de México
CUST02455,Inversionista,Colombia,Bogotá
CUST02456,Primera vez,Mexico,Ciudad de México
CUST02457,Primera vez,Colombia,Bogotá
CUST02458,Inversionista,Colombia,Bogotá
CUST02459,Primera vez,Mexico,Ciudad de México
CUST02460,Primera vez,Mexico,Ciudad de México
CUST02461,Alto patrimonio,Colombia,Bogotá
CUST02462,Alto patrimonio,Mexico,Ciudad de México
CUST02463,Inversionista,Colombia,Bogotá
CUST02464,Inversionista,Mexico,Ciudad de México
CUST02465,Inversionista,Colombia,Bogotá
CUST02466,Primera vez,Mexico,Ciudad de México
CUST02467,Primera vez,Mexico,Ciudad de México
CUST02468,Primera vez,Colombia,Bogotá
CUST02469,Primera vez,Mexico,Ciudad de México
CUST02470,Primera vez,Mexico,Ciudad de México
CUST02471,Primera vez,Mexico,Ciudad de México
CUST02472,Alto patrimonio,Colombia,Bogotá
CUST02473,Alto patrimonio,Mexico,Ciudad de México
CUST02474,Inversionista,Mexico,Ciudad de México
CUST02475,Primera vez,Colombia,Bogotá
CUST02476,Alto patrimonio,Mexico,Ciudad de México
CUST02477,Primera vez,Colombia,Bogotá
CUST02478,Inversionista,Colombia,Bogotá
CUST02479,Primera vez,Mexico,Ciudad de México
CUST02480,Inversionista,Mexico,Ciudad de México
CUST02481,Primera vez,Mexico,Ciudad de México
CUST02482,Alto patrimonio,Colombia,Bogotá
CUST02483,Alto patrimonio,Mexico,Ciudad de México
CUST02484,Primera vez,Colombia,Bogotá
CUST02485,Primera vez,Colombia,Bogotá
CUST02486,Alto patrimonio,Colombia,Bogotá
CUST02487,Primera vez,Mexico,Ciudad de México
CUST02488,Alto patrimonio,Mexico,Ciudad de México
CUST02489,Inversionista,Mexico,Ciudad de México
CUST02490,Primera vez,Mexico,Ciudad de México
CUST02491,Primera vez,Colombia,Bogotá
CUST02492,Primera vez,Mexico,Ciudad de México
CUST02493,Inversionista,Colombia,Bogotá
CUST02494,Primera vez,Colombia,Bogotá
CUST02495,Primera vez,Colombia,Bogotá
CUST02496,Primera vez,Mexico,Ciudad de México
CUST02497,Inversionista,Colombia,Bogotá
CUST02498,Alto patrimonio,Mexico,Ciudad de México
CUST02499,Alto patrimonio,Colombia,Bogotá
CUST02500,Primera vez,Colombia,Bogotá
CUST02501,Inversionista,Mexico,Ciudad de México
CUST02502,Inversionista,Colombia,Bogotá
CUST02503,Inversionista,Mexico,Ciudad de México
CUST02504,Alto patrimonio,Mexico,Ciudad de México
CUST02505,Primera vez,Colombia,Bogotá
CUST02506,Primera vez,Mexico,Ciudad de México
CUST02507,Alto patrimonio,Colombia,Bogotá
CUST02508,Primera vez,Colombia,Bogotá
CUST02509,Inversionista,Mexico,Ciudad de México
CUST02510,Alto patrimonio,Colombia,Bogotá
CUST02511,Primera vez,Mexico,Ciudad de México
CUST02512,Alto patrimonio,Mexico,Ciudad de México
CUST02513,Primera vez,Mexico,Ciudad de México
CUST02514,Primera vez,Colombia,Bogotá
CUST02515,Inversionista,Colombia,Bogotá
CUST02516,Alto patrimonio,Mexico,Ciudad de México
CUST02517,Primera vez,Colombia,Bogotá
CUST02518,Primera vez,Mexico,Ciudad de México
CUST02519,Inversionista,Mexico,Ciudad de México
CUST02520,Inversionista,Colombia,Bogotá
CUST02521,Inversionista,Colombia,Bogotá
CUST02522,Primera vez,Mexico,Ciudad de México
CUST02523,Primera vez,Mexico,Ciudad de México
CUST02524,Primera vez,Colombia,Bogotá
CUST02525,Inversionista,Colombia,Bogotá
CUST02526,Primera vez,Colombia,Bogotá
CUST02527,Primera vez,Mexico,Ciudad de México
CUST02528,Alto patrimonio,Colombia,Bogotá
CUST02529,Primera vez,Mexico,Ciudad de México
CUST02530,Alto patrimonio,Colombia,Bogotá
CUST02531,Inversionista,Mexico,Ciudad de México
CUST02532,Inversionista,Colombia,Bogotá
CUST02533,Primera vez,Mexico,Ciudad de México
CUST02534,Primera vez,Colombia,Bogotá
CUST02535,Inversionista,Mexico,Ciudad de México
CUST02536,Inversionista,Colombia,Bogotá
CUST02537,Inversionista,Mexico,Ciudad de México
CUST02538,Primera vez,Mexico,Ciudad de México
CUST02539,Inversionista,Colombia,Bogotá
CUST02540,Inversionista,Mexico,Ciudad de México
CUST02541,Inversionista,Mexico,Ciudad de México
CUST02542,Inversionista,Colombia,Bogotá
CUST02543,Inversionista,Colombia,Bogotá
CUST02544,Inversionista,Colombia,Bogotá
CUST02545,Primera vez,Mexico,Ciudad de México
CUST02546,Primera vez,Mexico,Ciudad de México
CUST02547,Primera vez,Colombia,Bogotá
CUST02548,Primera vez,Colombia,Bogotá
CUST02549,Primera vez,Mexico,Ciudad de México
CUST02550,Primera vez,Mexico,Ciudad de México
CUST02551,Primera vez,Colombia,Bogotá
CUST02552,Primera vez,Mexico,Ciudad de México
CUST02553,Inversionista,Mexico,Ciudad de México
CUST02554,Alto patrimonio,Colombia,Bogotá
CUST02555,Primera vez,Mexico,Ciudad de México
CUST02556,Alto patrimonio,Colombia,Bogotá
CUST02557,Primera vez,Colombia,Bogotá
CUST02558,Primera vez,Colombia,Bogotá
CUST02559,Primera vez,Mexico,Ciudad de México
CUST02560,Primera vez,Mexico,Ciudad de México
CUST02561,Inversionista,Colombia,Bogotá
CUST02562,Inversionista,Colombia,Bogotá
CUST02563,Primera vez,Colombia,Bogotá
CUST02564,Primera vez,Mexico,Ciudad de México
CUST02565,Primera vez,Colombia,Bogotá
CUST02566,Primera vez,Mexico,Ciudad de México
CUST02567,Primera vez,Colombia,Bogotá
CUST02568,Primera vez,Colombia,Bogotá
CUST02569,Inversionista,Colombia,Bogotá
CUST02570,Alto patrimonio,Colombia,Bogotá
CUST02571,Primera vez,Mexico,Ciudad de México
CUST02572,Alto patrimonio,Colombia,Bogotá
CUST02573,Primera vez,Colombia,Bogotá
CUST02574,Primera vez,Colombia,Bogotá
CUST02575,Primera vez,Colombia,Bogotá
CUST02576,Inversionista,Colombia,Bogotá
CUST02577,Alto patrimonio,Colombia,Bogotá
CUST02578,Inversionista,Mexico,Ciudad de México
CUST02579,Primera vez,Mexico,Ciudad de México
CUST02580,Inversionista,Colombia,Bogotá
CUST02581,Primera vez,Colombia,Bogotá
CUST02582,Alto patrimonio,Mexico,Ciudad de México
CUST02583,Primera vez,Colombia,Bogotá
CUST02584,Primera vez,Colombia,Bogotá
CUST02585,Inversionista,Colombia,Bogotá
CUST02586,Inversionista,Colombia,Bogotá
CUST02587,Primera vez,Mexico,Ciudad de México
CUST02588,Inversionista,Colombia,Bogotá
CUST02589,Primera vez,Mexico,Ciudad de México
CUST02590,Inversionista,Colombia,Bogotá
CUST02591,Inversionista,Colombia,Bogotá
CUST02592,Inversionista,Mexico,Ciudad de México
CUST02593,Inversionista,Colombia,Bogotá
CUST02594,Primera vez,Mexico,Ciudad de México
CUST02595,Primera vez,Colombia,Bogotá
CUST02596,Inversionista,Mexico,Ciudad de México
CUST02597,Primera vez,Colombia,Bogotá
CUST02598,Primera vez,Mexico,Ciudad de México
CUST02599,Primera vez,Colombia,Bogotá
CUST02600,Primera vez,Mexico,Ciudad de México
CUST02601,Inversionista,Colombia,Bogotá
CUST02602,Primera vez,Mexico,Ciudad de México
CUST02603,Inversionista,Colombia,Bogotá
CUST02604,Primera vez,Mexico,Ciudad de México
CUST02605,Primera vez,Colombia,Bogotá
CUST02606,Primera vez,Colombia,Bogotá
CUST02607,Primera vez,Colombia,Bogotá
CUST02608,Primera vez,Colombia,Bogotá
CUST02609,Inversionista,Colombia,Bogotá
CUST02610,Primera vez,Mexico,Ciudad de México
CUST02611,Inversionista,Mexico,Ciudad de México
CUST02612,Primera vez,Colombia,Bogotá
CUST02613,Primera vez,Mexico,Ciudad de México
CUST02614,Inversionista,Mexico,Ciudad de México
CUST02615,Primera vez,Colombia,Bogotá
CUST02616,Primera vez,Mexico,Ciudad de México
CUST02617,Primera vez,Mexico,Ciudad de México
CUST02618,Primera vez,Mexico,Ciudad de México
CUST02619,Inversionista,Colombia,Bogotá
CUST02620,Primera vez,Mexico,Ciudad de México
CUST02621,Inversionista,Colombia,Bogotá
CUST02622,Alto patrimonio,Colombia,Bogotá
CUST02623,Primera vez,Colombia,Bogotá
CUST02624,Alto patrimonio,Mexico,Ciudad de México
CUST02625,Primera vez,Mexico,Ciudad de México
CUST02626,Alto patrimonio,Mexico,Ciudad de México
CUST02627,Primera vez,Colombia,Bogotá
CUST02628,Inversionista,Colombia,Bogotá
CUST02629,Primera vez,Colombia,Bogotá
CUST02630,Primera vez,Colombia,Bogotá
CUST02631,Inversionista,Colombia,Bogotá
CUST02632,Inversionista,Mexico,Ciudad de México
CUST02633,Primera vez,Mexico,Ciudad de México
CUST02634,Primera vez,Colombia,Bogotá
CUST02635,Inversionista,Colombia,Bogotá
CUST02636,Inversionista,Colombia,Bogotá
CUST02637,Alto patrimonio,Colombia,Bogotá
CUST02638,Inversionista,Mexico,Ciudad de México
CUST02639,Alto patrimonio,Mexico,Ciudad de México
CUST02640,Inversionista,Mexico,Ciudad de México
CUST02641,Primera vez,Colombia,Bogotá
CUST02642,Primera vez,Colombia,Bogotá
CUST02643,Inversionista,Colombia,Bogotá
CUST02644,Inversionista,Mexico,Ciudad de México
CUST02645,Primera vez,Mexico,Ciudad de México
CUST02646,Primera vez,Colombia,Bogotá
CUST02647,Alto patrimonio,Colombia,Bogotá
CUST02648,Primera vez,Colombia,Bogotá
CUST02649,Primera vez,Mexico,Ciudad de México
CUST02650,Primera vez,Mexico,Ciudad de México
CUST02651,Primera vez,Mexico,Ciudad de México
CUST02652,Primera vez,Mexico,Ciudad de México
CUST02653,Primera vez,Colombia,Bogotá
CUST02654,Primera vez,Colombia,Bogotá
CUST02655,Inversionista,Colombia,Bogotá
CUST02656,Primera vez,Colombia,Bogotá
CUST02657,Inversionista,Mexico,Ciudad de México
CUST02658,Alto patrimonio,Mexico,Ciudad de México
CUST02659,Primera vez,Colombia,Bogotá
CUST02660,Inversionista,Mexico,Ciudad de México
CUST02661,Primera vez,Colombia,Bogotá
CUST02662,Alto patrimonio,Colombia,Bogotá
CUST02663,Primera vez,Colombia,Bogotá
CUST02664,Inversionista,Colombia,Bogotá
CUST02665,Inversionista,Colombia,Bogotá
CUST02666,Primera vez,Colombia,Bogotá
CUST02667,Primera vez,Colombia,Bogotá
CUST02668,Inversionista,Mexico,Ciudad de México
CUST02669,Inversionista,Colombia,Bogotá
CUST02670,Primera vez,Colombia,Bogotá
CUST02671,Inversionista,Colombia,Bogotá
CUST02672,Primera vez,Mexico,Ciudad de México
CUST02673,Inversionista,Colombia,Bogotá
CUST02674,Primera vez,Mexico,Ciudad de México
CUST02675,Alto patrimonio,Colombia,Bogotá
CUST02676,Primera vez,Mexico,Ciudad de México
CUST02677,Primera vez,Mexico,Ciudad de México
CUST02678,Primera vez,Colombia,Bogotá
CUST02679,Primera vez,Colombia,Bogotá
CUST02680,Primera vez,Colombia,Bogotá
CUST02681,Primera vez,Mexico,Ciudad de México
CUST02682,Inversionista,Colombia,Bogotá
CUST02683,Primera vez,Colombia,Bogotá
CUST02684,Primera vez,Mexico,Ciudad de México
CUST02685,Primera vez,Colombia,Bogotá
CUST02686,Primera vez,Mexico,Ciudad de México
CUST02687,Primera vez,Mexico,Ciudad de México
CUST02688,Primera vez,Colombia,Bogotá
CUST02689,Primera vez,Colombia,Bogotá
CUST02690,Primera vez,Colombia,Bogotá
CUST02691,Primera vez,Mexico,Ciudad de México
CUST02692,Inversionista,Mexico,Ciudad de México
CUST02693,Primera vez,Mexico,Ciudad de México
CUST02694,Primera vez,Mexico,Ciudad de México
CUST02695,Alto patrimonio,Mexico,Ciudad de México
CUST02696,Primera vez,Colombia,Bogotá
CUST02697,Inversionista,Colombia,Bogotá
CUST02698,Primera vez,Mexico,Ciudad de México
CUST02699,Inversionista,Colombia,Bogotá
CUST02700,Inversionista,Colombia,Bogotá
CUST02701,Primera vez,Mexico,Ciudad de México
CUST02702,Alto patrimonio,Colombia,Bogotá
CUST02703,Primera vez,Mexico,Ciudad de México
CUST02704,Primera vez,Mexico,Ciudad de México
CUST02705,Inversionista,Colombia,Bogotá
CUST02706,Inversionista,Mexico,Ciudad de México
CUST02707,Primera vez,Colombia,Bogotá
CUST02708,Primera vez,Colombia,Bogotá
CUST02709,Primera vez,Colombia,Bogotá
CUST02710,Primera vez,Colombia,Bogotá
CUST02711,Inversionista,Colombia,Bogotá
CUST02712,Primera vez,Colombia,Bogotá
CUST02713,Primera vez,Colombia,Bogotá
CUST02714,Primera vez,Colombia,Bogotá
CUST02715,Primera vez,Mexico,Ciudad de México
CUST02716,Primera vez,Mexico,Ciudad de México
CUST02717,Inversionista,Colombia,Bogotá
CUST02718,Alto patrimonio,Colombia,Bogotá
CUST02719,Inversionista,Colombia,Bogotá
CUST02720,Primera vez,Colombia,Bogotá
CUST02721,Alto patrimonio,Mexico,Ciudad de México
CUST02722,Inversionista,Mexico,Ciudad de México
CUST02723,Inversionista,Colombia,Bogotá
CUST02724,Primera vez,Colombia,Bogotá
CUST02725,Primera vez,Colombia,Bogotá
CUST02726,Primera vez,Mexico,Ciudad de México
CUST02727,Primera vez,Colombia,Bogotá
CUST02728,Primera vez,Mexico,Ciudad de México
CUST02729,Primera vez,Mexico,Ciudad de México
CUST02730,Primera vez,Colombia,Bogotá
CUST02731,Inversionista,Mexico,Ciudad de México
CUST02732,Primera vez,Mexico,Ciudad de México
CUST02733,Primera vez,Mexico,Ciudad de México
CUST02734,Alto patrimonio,Colombia,Bogotá
CUST02735,Alto patrimonio,Colombia,Bogotá
CUST02736,Inversionista,Mexico,Ciudad de México
CUST02737,Alto patrimonio,Mexico,Ciudad de México
CUST02738,Primera vez,Mexico,Ciudad de México
CUST02739,Alto patrimonio,Mexico,Ciudad de México
CUST02740,Primera vez,Mexico,Ciudad de México
CUST02741,Primera vez,Mexico,Ciudad de México
CUST02742,Primera vez,Colombia,Bogotá
CUST02743,Primera vez,Mexico,Ciudad de México
CUST02744,Primera vez,Mexico,Ciudad de México
CUST02745,Inversionista,Mexico,Ciudad de México
CUST02746,Inversionista,Mexico,Ciudad de México
CUST02747,Inversionista,Colombia,Bogotá
CUST02748,Primera vez,Mexico,Ciudad de México
CUST02749,Inversionista,Mexico,Ciudad de México
CUST02750,Inversionista,Colombia,Bogotá
CUST02751,Primera vez,Colombia,Bogotá
CUST02752,Inversionista,Colombia,Bogotá
CUST02753,Primera vez,Colombia,Bogotá
CUST02754,Primera vez,Colombia,Bogotá
CUST02755,Alto patrimonio,Colombia,Bogotá
CUST02756,Primera vez,Mexico,Ciudad de México
CUST02757,Primera vez,Mexico,Ciudad de México
CUST02758,Alto patrimonio,Mexico,Ciudad de México
CUST02759,Inversionista,Mexico,Ciudad de México
CUST02760,Primera vez,Colombia,Bogotá
CUST02761,Primera vez,Colombia,Bogotá
CUST02762,Primera vez,Mexico,Ciudad de México
CUST02763,Inversionista,Colombia,Bogotá
CUST02764,Primera vez,Mexico,Ciudad de México
CUST02765,Primera vez,Mexico,Ciudad de México
CUST02766,Alto patrimonio,Colombia,Bogotá
CUST02767,Primera vez,Mexico,Ciudad de México
CUST02768,Primera vez,Colombia,Bogotá
CUST02769,Primera vez,Colombia,Bogotá
CUST02770,Inversionista,Mexico,Ciudad de México
CUST02771,Primera vez,Colombia,Bogotá
CUST02772,Primera vez,Mexico,Ciudad de México
CUST02773,Inversionista,Colombia,Bogotá
CUST02774,Primera vez,Mexico,Ciudad de México
CUST02775,Primera vez,Mexico,Ciudad de México
CUST02776,Primera vez,Mexico,Ciudad de México
CUST02777,Primera vez,Colombia,Bogotá
CUST02778,Primera vez,Colombia,Bogotá
CUST02779,Primera vez,Mexico,Ciudad de México
CUST02780,Primera vez,Colombia,Bogotá
CUST02781,Primera vez,Mexico,Ciudad de México
CUST02782,Inversionista,Mexico,Ciudad de México
CUST02783,Alto patrimonio,Mexico,Ciudad de México
CUST02784,Inversionista,Mexico,Ciudad de México
CUST02785,Alto patrimonio,Colombia,Bogotá
CUST02786,Primera vez,Mexico,Ciudad de México
CUST02787,Alto patrimonio,Mexico,Ciudad de México
CUST02788,Primera vez,Colombia,Bogotá
CUST02789,Alto patrimonio,Mexico,Ciudad de México
CUST02790,Alto patrimonio,Colombia,Bogotá
CUST02791,Inversionista,Colombia,Bogotá
CUST02792,Alto patrimonio,Colombia,Bogotá
CUST02793,Inversionista,Mexico,Ciudad de México
CUST02794,Primera vez,Colombia,Bogotá
CUST02795,Primera vez,Mexico,Ciudad de México
CUST02796,Inversionista,Mexico,Ciudad de México
CUST02797,Primera vez,Colombia,Bogotá
CUST02798,Inversionista,Colombia,Bogotá
CUST02799,Alto patrimonio,Mexico,Ciudad de México
CUST02800,Primera vez,Colombia,Bogotá
CUST02801,Inversionista,Mexico,Ciudad de México
CUST02802,Alto patrimonio,Colombia,Bogotá
CUST02803,Alto patrimonio,Colombia,Bogotá
CUST02804,Alto patrimonio,Mexico,Ciudad de México
CUST02805,Primera vez,Colombia,Bogotá
CUST02806,Alto patrimonio,Colombia,Bogotá
CUST02807,Inversionista,Colombia,Bogotá
CUST02808,Primera vez,Colombia,Bogotá
CUST02809,Primera vez,Mexico,Ciudad de México
CUST02810,Inversionista,Mexico,Ciudad de México
CUST02811,Primera vez,Colombia,Bogotá
CUST02812,Inversionista,Mexico,Ciudad de México
CUST02813,Inversionista,Mexico,Ciudad de México
CUST02814,Primera vez,Colombia,Bogotá
CUST02815,Inversionista,Colombia,Bogotá
CUST02816,Inversionista,Mexico,Ciudad de México
CUST02817,Primera vez,Mexico,Ciudad de México
CUST02818,Primera vez,Mexico,Ciudad de México
CUST02819,Primera vez,Mexico,Ciudad de México
CUST02820,Primera vez,Colombia,Bogotá
CUST02821,Alto patrimonio,Mexico,Ciudad de México
CUST02822,Primera vez,Colombia,Bogotá
CUST02823,Inversionista,Mexico,Ciudad de México
CUST02824,Primera vez,Colombia,Bogotá
CUST02825,Primera vez,Colombia,Bogotá
CUST02826,Inversionista,Colombia,Bogotá
CUST02827,Inversionista,Mexico,Ciudad de México
CUST02828,Primera vez,Colombia,Bogotá
CUST02829,Primera vez,Colombia,Bogotá
CUST02830,Primera vez,Colombia,Bogotá
CUST02831,Primera vez,Colombia,Bogotá
CUST02832,Inversionista,Mexico,Ciudad de México
CUST02833,Primera vez,Mexico,Ciudad de México
CUST02834,Primera vez,Colombia,Bogotá
CUST02835,Primera vez,Colombia,Bogotá
CUST02836,Alto patrimonio,Mexico,Ciudad de México
CUST02837,Alto patrimonio,Colombia,Bogotá
CUST02838,Primera vez,Colombia,Bogotá
CUST02839,Inversionista,Colombia,Bogotá
CUST02840,Primera vez,Colombia,Bogotá
CUST02841,Primera vez,Colombia,Bogotá
CUST02842,Inversionista,Mexico,Ciudad de México
CUST02843,Alto patrimonio,Mexico,Ciudad de México
CUST02844,Alto patrimonio,Mexico,Ciudad de México
CUST02845,Inversionista,Colombia,Bogotá
CUST02846,Primera vez,Colombia,Bogotá
CUST02847,Inversionista,Colombia,Bogotá
CUST02848,Primera vez,Mexico,Ciudad de México
CUST02849,Inversionista,Mexico,Ciudad de México
CUST02850,Primera vez,Mexico,Ciudad de México
CUST02851,Inversionista,Colombia,Bogotá
CUST02852,Primera vez,Colombia,Bogotá
CUST02853,Primera vez,Colombia,Bogotá
CUST02854,Alto patrimonio,Mexico,Ciudad de México
CUST02855,Primera vez,Mexico,Ciudad de México
CUST02856,Primera vez,Mexico,Ciudad de México
CUST02857,Primera vez,Mexico,Ciudad de México
CUST02858,Primera vez,Colombia,Bogotá
CUST02859,Primera vez,Mexico,Ciudad de México
CUST02860,Primera vez,Mexico,Ciudad de México
CUST02861,Alto patrimonio,Colombia,Bogotá
CUST02862,Primera vez,Colombia,Bogotá
